ADDRESS_X,LATITUDE_X,LONGITUDE_X,CPD_NEIGHBORHOOD,SNA_NEIGHBORHOOD,CRASHDATE,CRASHSEVERITY,CRASHSEVERITYID
56XX RIDGE AV,39.174841,-84.426001,PLEASANT RIDGE,PLEASANT RIDGE,07/01/2020 10:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
X E MARTIN LUTHER KING DR,39.13489,-84.51082,CLIFTON/UNIVERSITY HEIGHTS,CUF,07/01/2020 10:54:00 PM,5 - PROPERTY DAMAGE ONLY,201905
X E MARTIN LUTHER KING DR,39.13628,-84.51264,CLIFTON/UNIVERSITY HEIGHTS,CUF,07/01/2020 10:54:00 PM,5 - PROPERTY DAMAGE ONLY,201905
12XX FRANKLIN AV,39.17445,-84.47642,BONDHILL,BOND HILL,07/01/2020 11:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
4XX KING DR,39.134553,-84.499687,AVONDALE,AVONDALE,07/02/2020 12:15:00 AM,5 - PROPERTY DAMAGE ONLY,201905
4XX KING DR,39.135383,-84.499207,AVONDALE,AVONDALE,07/02/2020 12:15:00 AM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 8-6 MM,39.184043,-84.483463,BONDHILL,BOND HILL,07/02/2020 12:22:00 AM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 8-6 MM,39.182853,-84.484733,BONDHILL,BOND HILL,07/02/2020 12:23:00 AM,3 - MINOR INJURY SUSPECTED,201903
S I75 AT 8-6 MM,39.182663,-84.484033,BONDHILL,BOND HILL,07/02/2020 12:23:00 AM,3 - MINOR INJURY SUSPECTED,201903
24XX BALTIMORE AV,39.153699,-84.563431,FAY APARTMENTS,VILLAGES AT ROLL HILL,07/02/2020 12:30:00 AM,5 - PROPERTY DAMAGE ONLY,201905
24XX BALTIMORE AV,39.152809,-84.563561,FAY APARTMENTS,VILLAGES AT ROLL HILL,07/02/2020 12:30:00 AM,5 - PROPERTY DAMAGE ONLY,201905
23XX LOCKWOOD PL,39.111511,-84.551501,LOWER PRICE  HILL,EAST PRICE HILL,07/02/2020 12:44:00 AM,5 - PROPERTY DAMAGE ONLY,201905
23XX LOCKWOOD PL,39.110721,-84.551131,LOWER PRICE  HILL,EAST PRICE HILL,07/02/2020 12:44:00 AM,5 - PROPERTY DAMAGE ONLY,201905
S I71 AT 1-4 MM,39.100591,-84.503491,C. B. D. / RIVERFRONT,DOWNTOWN,07/02/2020 12:50:40 AM,5 - PROPERTY DAMAGE ONLY,201905
21XX FLORENCE AV,39.128056,-84.493356,WALNUT HILLS,WALNUT HILLS,07/02/2020 01:00:00 AM,4 - INJURY POSSIBLE,201904
35XX READING RD,39.144102,-84.490905,AVONDALE,AVONDALE,07/02/2020 03:50:00 AM,5 - PROPERTY DAMAGE ONLY,201905
35XX READING RD,39.145742,-84.489885,AVONDALE,AVONDALE,07/02/2020 03:50:00 AM,5 - PROPERTY DAMAGE ONLY,201905
44XX W 8TH ST,39.108981,-84.596711,WEST PRICE HILL,WEST PRICE HILL,07/02/2020 04:50:00 AM,5 - PROPERTY DAMAGE ONLY,201905
9XX DANA AV,39.151638,-84.484558,NORTH AVONDALE,AVONDALE,07/02/2020 05:45:00 AM,5 - PROPERTY DAMAGE ONLY,201905
9XX DANA AV,39.151558,-84.483488,NORTH AVONDALE,AVONDALE,07/02/2020 05:45:00 AM,5 - PROPERTY DAMAGE ONLY,201905
E I74 AT 19-1 MM,39.153434,-84.540752,CAMP  WASHINGTON,CAMP WASHINGTON,07/02/2020 06:49:00 AM,5 - PROPERTY DAMAGE ONLY,201905
E I74 AT 19-1 MM,39.153204,-84.542012,CAMP  WASHINGTON,CAMP WASHINGTON,07/02/2020 06:49:00 AM,5 - PROPERTY DAMAGE ONLY,201905
1XX E 3RD ST,39.098504,-84.510715,C. B. D. / RIVERFRONT,DOWNTOWN,07/02/2020 08:18:00 AM,5 - PROPERTY DAMAGE ONLY,201905
1XX E 3RD ST,39.098244,-84.510525,C. B. D. / RIVERFRONT,DOWNTOWN,07/02/2020 08:18:00 AM,5 - PROPERTY DAMAGE ONLY,201905
14XX HILLCREST RD,39.190301,-84.545681,COLLEGE  HILL,COLLEGE HILL,07/02/2020 08:28:56 AM,5 - PROPERTY DAMAGE ONLY,201905
14XX HILLCREST RD,39.190081,-84.546371,COLLEGE  HILL,COLLEGE HILL,07/02/2020 08:28:56 AM,5 - PROPERTY DAMAGE ONLY,201905
31XX HARVEY AV,39.135379,-84.499334,AVONDALE,AVONDALE,07/02/2020 09:18:00 AM,5 - PROPERTY DAMAGE ONLY,201905
31XX HARVEY AV,39.136279,-84.499154,AVONDALE,AVONDALE,07/02/2020 09:18:00 AM,5 - PROPERTY DAMAGE ONLY,201905
28XX MONTANA AV,39.149211,-84.590151,WESTWOOD,WESTWOOD,07/02/2020 09:48:00 AM,5 - PROPERTY DAMAGE ONLY,201905
28XX MONTANA AV,39.149061,-84.590481,WESTWOOD,WESTWOOD,07/02/2020 09:48:00 AM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 2-8 MM,39.130697,-84.533675,CAMP  WASHINGTON,CAMP WASHINGTON,07/02/2020 10:39:00 AM,4 - INJURY POSSIBLE,201904
S I75 AT 2-8 MM,39.130227,-84.532515,CAMP  WASHINGTON,CAMP WASHINGTON,07/02/2020 10:39:00 AM,4 - INJURY POSSIBLE,201904
1XX E MCMILLAN ST,39.127378,-84.503418,MOUNT  AUBURN,MT. AUBURN,07/02/2020 10:51:00 AM,5 - PROPERTY DAMAGE ONLY,201905
1XX E MCMILLAN ST,39.125928,-84.504498,MOUNT  AUBURN,MT. AUBURN,07/02/2020 10:51:00 AM,5 - PROPERTY DAMAGE ONLY,201905
56XX GLENWAY AV,39.132701,-84.610141,WESTWOOD,WESTWOOD,07/02/2020 10:55:00 AM,5 - PROPERTY DAMAGE ONLY,201905
56XX GLENWAY AV,39.133131,-84.610541,WESTWOOD,WESTWOOD,07/02/2020 10:55:00 AM,5 - PROPERTY DAMAGE ONLY,201905
4XX KASOTA ST,39.140079,-84.500238,AVONDALE,AVONDALE,07/02/2020 11:30:00 AM,5 - PROPERTY DAMAGE ONLY,201905
50XX STEWART AV,39.162931,-84.397671,MADISONVILLE,MADISONVILLE,07/02/2020 12:05:00 PM,5 - PROPERTY DAMAGE ONLY,201905
33XX CAVANAUGH AV,39.144315,-84.571963,EAST  WESTWOOD,EAST WESTWOOD,07/02/2020 12:10:00 PM,5 - PROPERTY DAMAGE ONLY,201905
33XX CAVANAUGH AV,39.143995,-84.571843,EAST  WESTWOOD,EAST WESTWOOD,07/02/2020 12:10:00 PM,5 - PROPERTY DAMAGE ONLY,201905
N I75 @ 10.0,39.202643,-84.466534,ROSELAWN,HARTWELL,07/02/2020 01:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
N I75 @ 10.0,39.201273,-84.466904,ROSELAWN,HARTWELL,07/02/2020 01:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
25XX HIGHLAND AV,39.128738,-84.502801,CORRYVILLE,CORRYVILLE,07/02/2020 01:25:00 PM,4 - INJURY POSSIBLE,201904
32XX LINWOOD AV,39.127883,-84.429757,MT.  LOOKOUT,MT. LOOKOUT,07/02/2020 01:33:00 PM,4 - INJURY POSSIBLE,201904
31XX GLENHILLS WY,39.129798,-84.605261,WESTWOOD,WESTWOOD,07/02/2020 01:56:00 PM,5 - PROPERTY DAMAGE ONLY,201905
31XX GLENHILLS WY,39.129698,-84.605131,WESTWOOD,WESTWOOD,07/02/2020 01:56:00 PM,5 - PROPERTY DAMAGE ONLY,201905
2XX W MCMILLAN ST,39.127568,-84.518384,FAIRVIEW,CUF,07/02/2020 02:40:00 PM,5 - PROPERTY DAMAGE ONLY,201905
2XX W MCMILLAN ST,39.128158,-84.519124,FAIRVIEW,CUF,07/02/2020 02:40:00 PM,5 - PROPERTY DAMAGE ONLY,201905
26XX VICTORY PY,39.128485,-84.483575,EAST WALNUT HILLS,WALNUT HILLS,07/02/2020 03:43:00 PM,5 - PROPERTY DAMAGE ONLY,201905
26XX VICTORY PY,39.128785,-84.483385,EAST WALNUT HILLS,WALNUT HILLS,07/02/2020 03:43:00 PM,5 - PROPERTY DAMAGE ONLY,201905
2XX E KING DR,39.135468,-84.501944,CORRYVILLE,CORRYVILLE,07/02/2020 03:44:00 PM,5 - PROPERTY DAMAGE ONLY,201905
2XX E KING DR,39.135118,-84.503854,CORRYVILLE,CORRYVILLE,07/02/2020 03:44:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 4-1 MM,39.143671,-84.535063,CAMP  WASHINGTON,CAMP WASHINGTON,07/02/2020 03:48:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 4-1 MM,39.143991,-84.536133,CAMP  WASHINGTON,CAMP WASHINGTON,07/02/2020 03:48:00 PM,5 - PROPERTY DAMAGE ONLY,201905
37XX WARSAW AV,39.112221,-84.575469,EAST PRICE HILL,EAST PRICE HILL,07/02/2020 03:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
37XX WARSAW AV,39.111581,-84.575119,EAST PRICE HILL,EAST PRICE HILL,07/02/2020 03:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
37XX WARSAW AV,39.110921,-84.574959,EAST PRICE HILL,EAST PRICE HILL,07/02/2020 03:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 3-1 MM,39.135975,-84.533056,CAMP  WASHINGTON,CAMP WASHINGTON,07/02/2020 04:17:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 3-1 MM,39.134965,-84.532686,CAMP  WASHINGTON,CAMP WASHINGTON,07/02/2020 04:17:00 PM,5 - PROPERTY DAMAGE ONLY,201905
7XX WILBUD DR,39.106539,-84.593748,WEST PRICE HILL,WEST PRICE HILL,07/02/2020 04:47:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 2-5 MM,39.125106,-84.535423,QUEENSGATE,QUEENSGATE,07/02/2020 05:04:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 2-5 MM,39.124986,-84.535643,QUEENSGATE,QUEENSGATE,07/02/2020 05:04:00 PM,5 - PROPERTY DAMAGE ONLY,201905
XX W NIXON ST,39.138008,-84.510261,CLIFTON,CUF,07/02/2020 05:15:00 PM,5 - PROPERTY DAMAGE ONLY,201905
XX W NIXON ST,39.137458,-84.510061,CLIFTON,CUF,07/02/2020 05:15:00 PM,5 - PROPERTY DAMAGE ONLY,201905
16XX WESTWOOD AV,39.125223,-84.550511,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,07/02/2020 05:17:00 PM,5 - PROPERTY DAMAGE ONLY,201905
16XX WESTWOOD AV,39.125023,-84.549711,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,07/02/2020 05:17:00 PM,5 - PROPERTY DAMAGE ONLY,201905
47XX RAPID RUN RD,39.110959,-84.597669,WEST PRICE HILL,WEST PRICE HILL,07/02/2020 05:56:00 PM,4 - INJURY POSSIBLE,201904
47XX RAPID RUN RD,39.112079,-84.597829,WEST PRICE HILL,WEST PRICE HILL,07/02/2020 05:56:00 PM,4 - INJURY POSSIBLE,201904
47XX RAPID RUN RD,39.111919,-84.598719,WEST PRICE HILL,WEST PRICE HILL,07/02/2020 05:56:00 PM,4 - INJURY POSSIBLE,201904
17XX WESTWOOD AV,39.125776,-84.548406,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,07/02/2020 06:19:00 PM,5 - PROPERTY DAMAGE ONLY,201905
17XX WESTWOOD AV,39.124346,-84.549986,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,07/02/2020 06:19:00 PM,5 - PROPERTY DAMAGE ONLY,201905
15XX HOPPLE ST,39.136778,-84.548839,MILLVALE,SOUTH CUMMINSVILLE,07/02/2020 06:25:00 PM,5 - PROPERTY DAMAGE ONLY,201905
15XX HOPPLE ST,39.137398,-84.547529,MILLVALE,SOUTH CUMMINSVILLE,07/02/2020 06:25:00 PM,5 - PROPERTY DAMAGE ONLY,201905
30XX GLENWAY AV,39.113508,-84.560972,EAST PRICE HILL,EAST PRICE HILL,07/02/2020 06:26:59 PM,5 - PROPERTY DAMAGE ONLY,201905
30XX GLENWAY AV,39.112908,-84.560642,EAST PRICE HILL,EAST PRICE HILL,07/02/2020 06:26:59 PM,5 - PROPERTY DAMAGE ONLY,201905
19XX LINN ST,39.117258,-84.526791,WEST  END,WEST END,07/02/2020 06:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
19XX LINN ST,39.118008,-84.526411,WEST  END,WEST END,07/02/2020 06:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I71 AT 1-7 MM,39.106506,-84.504541,MOUNT  ADAMS,MT. ADAMS,07/02/2020 06:33:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I71 AT 1-7 MM,39.107396,-84.503121,MOUNT  ADAMS,MT. ADAMS,07/02/2020 06:33:00 PM,5 - PROPERTY DAMAGE ONLY,201905
24XX BEEKMAN ST,39.127415,-84.546113,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,07/02/2020 06:44:00 PM,5 - PROPERTY DAMAGE ONLY,201905
10XX BENZ AV,39.114929,-84.603171,WEST PRICE HILL,WEST PRICE HILL,07/02/2020 06:45:00 PM,5 - PROPERTY DAMAGE ONLY,201905
35XX VINE ST,39.1482,-84.512,AVONDALE,AVONDALE,07/02/2020 06:45:00 PM,5 - PROPERTY DAMAGE ONLY,201905
5XX W 3RD ST,39.096871,-84.523381,QUEENSGATE,QUEENSGATE,07/02/2020 06:48:00 PM,5 - PROPERTY DAMAGE ONLY,201905
5XX W 3RD ST,39.097951,-84.522171,QUEENSGATE,QUEENSGATE,07/02/2020 06:48:00 PM,5 - PROPERTY DAMAGE ONLY,201905
62XX JOYCE LN,39.18665,-84.45942,ROSELAWN,ROSELAWN,07/02/2020 07:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
25XX BEEKMAN ST,39.131592,-84.545416,NORTH FAIRMOUNT,NORTH FAIRMOUNT,07/02/2020 07:59:00 PM,5 - PROPERTY DAMAGE ONLY,201905
25XX BEEKMAN ST,39.132152,-84.546506,NORTH FAIRMOUNT,NORTH FAIRMOUNT,07/02/2020 07:59:00 PM,5 - PROPERTY DAMAGE ONLY,201905
23XX BOUDINOT AV,39.130016,-84.605769,WESTWOOD,WESTWOOD,07/02/2020 08:27:00 PM,5 - PROPERTY DAMAGE ONLY,201905
23XX BOUDINOT AV,39.128696,-84.605639,WESTWOOD,WESTWOOD,07/02/2020 08:27:00 PM,5 - PROPERTY DAMAGE ONLY,201905
5XX KING DR,39.135722,-84.498487,AVONDALE,AVONDALE,07/02/2020 09:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
5XX KING DR,39.134402,-84.498027,AVONDALE,AVONDALE,07/02/2020 09:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I71 AT 2-3 MM,39.117139,-84.500951,WALNUT HILLS,WALNUT HILLS,07/02/2020 09:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I71 AT 2-3 MM,39.117439,-84.499521,WALNUT HILLS,WALNUT HILLS,07/02/2020 09:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I71 AT 2-3 MM,39.116209,-84.500401,WALNUT HILLS,WALNUT HILLS,07/02/2020 09:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
11XX VINE ST,39.107972,-84.514749,OVER-THE-RHINE,OVER-THE-RHINE,07/02/2020 10:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
11XX VINE ST,39.108752,-84.515069,OVER-THE-RHINE,OVER-THE-RHINE,07/02/2020 10:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
19XX SEYMOUR AV,39.187051,-84.461729,ROSELAWN,ROSELAWN,07/02/2020 10:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
19XX SEYMOUR AV,39.188311,-84.460499,ROSELAWN,ROSELAWN,07/02/2020 10:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
37XX HIGH POINT AV,39.157251,-84.596935,WESTWOOD,WESTWOOD,07/03/2020 12:00:00 AM,5 - PROPERTY DAMAGE ONLY,201905
34XX WOODFORD RD,39.180856,-84.421296,PLEASANT RIDGE,PLEASANT RIDGE,07/03/2020 12:45:00 AM,5 - PROPERTY DAMAGE ONLY,201905
35XX READING RD,39.145002,-84.490525,AVONDALE,AVONDALE,07/03/2020 01:00:00 AM,4 - INJURY POSSIBLE,201904
35XX READING RD,39.144522,-84.489455,AVONDALE,AVONDALE,07/03/2020 01:00:00 AM,4 - INJURY POSSIBLE,201904
35XX READING RD,39.144452,-84.489525,AVONDALE,AVONDALE,07/03/2020 01:00:00 AM,4 - INJURY POSSIBLE,201904
20XX WESTWOOD NORTHERN BV,39.145855,-84.561941,EAST  WESTWOOD,MILLVALE,07/03/2020 01:13:00 AM,2 - SERIOUS INJURY SUSPECTED,201902
20XX BALTIMORE AV,39.144826,-84.562365,EAST  WESTWOOD,EAST WESTWOOD,07/03/2020 01:20:00 AM,4 - INJURY POSSIBLE,201904
42XX HAMILTON AV,39.162663,-84.539411,NORTHSIDE,NORTHSIDE,07/03/2020 01:45:00 AM,5 - PROPERTY DAMAGE ONLY,201905
42XX HAMILTON AV,39.162893,-84.540081,NORTHSIDE,NORTHSIDE,07/03/2020 01:45:00 AM,5 - PROPERTY DAMAGE ONLY,201905
45XX PLAINVILLE RD,39.155407,-84.380097,MADISONVILLE,MADISONVILLE,07/03/2020 08:50:00 AM,5 - PROPERTY DAMAGE ONLY,201905
45XX PLAINVILLE RD,39.155397,-84.380237,MADISONVILLE,MADISONVILLE,07/03/2020 08:50:00 AM,5 - PROPERTY DAMAGE ONLY,201905
34XX VINE ST,39.143288,-84.510451,CLIFTON,CUF,07/03/2020 08:52:00 AM,5 - PROPERTY DAMAGE ONLY,201905
34XX VINE ST,39.142398,-84.509071,CLIFTON,CUF,07/03/2020 08:52:00 AM,5 - PROPERTY DAMAGE ONLY,201905
11XX LINN ST,39.111178,-84.529871,WEST  END,WEST END,07/03/2020 09:00:00 AM,1 - FATAL,201901
11XX LINN ST,39.110668,-84.529651,WEST  END,WEST END,07/03/2020 09:00:00 AM,1 - FATAL,201901
59XX OAKWOOD AV,39.199881,-84.556071,COLLEGE  HILL,COLLEGE HILL,07/03/2020 10:20:11 AM,5 - PROPERTY DAMAGE ONLY,201905
59XX OAKWOOD AV,39.199711,-84.555731,COLLEGE  HILL,COLLEGE HILL,07/03/2020 10:20:11 AM,5 - PROPERTY DAMAGE ONLY,201905
35XX LEE PL,39.146572,-84.48809,AVONDALE,AVONDALE,07/03/2020 10:30:00 AM,5 - PROPERTY DAMAGE ONLY,201905
35XX LEE PL,39.146332,-84.48859,AVONDALE,AVONDALE,07/03/2020 10:30:00 AM,5 - PROPERTY DAMAGE ONLY,201905
18XX CHASE AV,39.165576,-84.548476,NORTHSIDE,NORTHSIDE,07/03/2020 10:35:00 AM,5 - PROPERTY DAMAGE ONLY,201905
18XX CHASE AV,39.164526,-84.550166,NORTHSIDE,NORTHSIDE,07/03/2020 10:35:00 AM,5 - PROPERTY DAMAGE ONLY,201905
10XX RACE ST,39.106912,-84.514881,C. B. D. / RIVERFRONT,DOWNTOWN,07/03/2020 10:45:00 AM,5 - PROPERTY DAMAGE ONLY,201905
10XX RACE ST,39.105482,-84.515411,C. B. D. / RIVERFRONT,DOWNTOWN,07/03/2020 10:45:00 AM,5 - PROPERTY DAMAGE ONLY,201905
29XX LINWOOD AV,39.131871,-84.433021,MT.  LOOKOUT,HYDE PARK,07/03/2020 10:45:05 AM,5 - PROPERTY DAMAGE ONLY,201905
29XX LINWOOD AV,39.132151,-84.432921,MT.  LOOKOUT,HYDE PARK,07/03/2020 10:45:05 AM,5 - PROPERTY DAMAGE ONLY,201905
34XX HARVEY AV,39.14666,-84.49788,AVONDALE,AVONDALE,07/03/2020 10:58:00 AM,3 - MINOR INJURY SUSPECTED,201903
34XX HARVEY AV,39.14701,-84.49864,AVONDALE,AVONDALE,07/03/2020 10:58:00 AM,3 - MINOR INJURY SUSPECTED,201903
34XX HARVEY AV,39.14671,-84.49829,AVONDALE,AVONDALE,07/03/2020 10:58:00 AM,3 - MINOR INJURY SUSPECTED,201903
26XX MONTANA AV,39.154533,-84.583975,WESTWOOD,WESTWOOD,07/03/2020 11:10:00 AM,5 - PROPERTY DAMAGE ONLY,201905
26XX MONTANA AV,39.154443,-84.583475,WESTWOOD,WESTWOOD,07/03/2020 11:10:00 AM,5 - PROPERTY DAMAGE ONLY,201905
19XX BALTIMORE AV,39.138415,-84.560527,NORTH FAIRMOUNT,NORTH FAIRMOUNT,07/03/2020 11:43:00 AM,5 - PROPERTY DAMAGE ONLY,201905
50XX MADISON RD,39.162101,-84.407951,MADISONVILLE,MADISONVILLE,07/03/2020 11:50:00 AM,5 - PROPERTY DAMAGE ONLY,201905
50XX MADISON RD,39.161021,-84.407581,MADISONVILLE,MADISONVILLE,07/03/2020 11:50:00 AM,5 - PROPERTY DAMAGE ONLY,201905
N I75 AT 0-2 MM,39.202747,-84.467086,HARTWELL,HARTWELL,07/03/2020 12:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
N I75 AT 0-2 MM,39.202787,-84.466506,HARTWELL,HARTWELL,07/03/2020 12:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
N I75 AT 0-2 MM,39.204047,-84.466876,HARTWELL,HARTWELL,07/03/2020 12:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
2XX MCMILLAN ST,39.127579,-84.523269,FAIRVIEW,CUF,07/03/2020 12:59:00 PM,3 - MINOR INJURY SUSPECTED,201903
2XX MCMILLAN ST,39.128829,-84.522669,FAIRVIEW,CUF,07/03/2020 12:59:00 PM,3 - MINOR INJURY SUSPECTED,201903
18XX QUEEN CITY AV,39.125825,-84.559696,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,07/03/2020 01:07:00 PM,5 - PROPERTY DAMAGE ONLY,201905
18XX QUEEN CITY AV,39.125175,-84.559406,SOUTH  FAIRMOUNT,SOUTH FAIRMOUNT,07/03/2020 01:07:00 PM,5 - PROPERTY DAMAGE ONLY,201905
37XX GLENWAY AV,39.113909,-84.576186,EAST PRICE HILL,EAST PRICE HILL,07/03/2020 01:18:00 PM,5 - PROPERTY DAMAGE ONLY,201905
37XX GLENWAY AV,39.113519,-84.575186,EAST PRICE HILL,EAST PRICE HILL,07/03/2020 01:18:00 PM,5 - PROPERTY DAMAGE ONLY,201905
5XX ELM ST,39.101513,-84.515305,C. B. D. / RIVERFRONT,DOWNTOWN,07/03/2020 01:40:00 PM,5 - PROPERTY DAMAGE ONLY,201905
5XX ELM ST,39.100773,-84.516595,C. B. D. / RIVERFRONT,DOWNTOWN,07/03/2020 01:40:00 PM,5 - PROPERTY DAMAGE ONLY,201905
22XX KIPLING AV,39.202439,-84.564366,MOUNT AIRY,MT. AIRY,07/03/2020 02:10:00 PM,5 - PROPERTY DAMAGE ONLY,201905
22XX KIPLING AV,39.203039,-84.563776,MOUNT AIRY,MT. AIRY,07/03/2020 02:10:00 PM,5 - PROPERTY DAMAGE ONLY,201905
37XX BEEKMAN ST,39.155848,-84.549636,S.. CUMMINSVILLE,SOUTH CUMMINSVILLE,07/03/2020 02:10:00 PM,5 - PROPERTY DAMAGE ONLY,201905
37XX BEEKMAN ST,39.155088,-84.550926,S.. CUMMINSVILLE,SOUTH CUMMINSVILLE,07/03/2020 02:10:00 PM,5 - PROPERTY DAMAGE ONLY,201905
16XX ELBERON AV,39.116956,-84.563771,EAST PRICE HILL,EAST PRICE HILL,07/03/2020 02:36:00 PM,5 - PROPERTY DAMAGE ONLY,201905
29XX QUEEN CITY AV,39.134521,-84.595641,WESTWOOD,WESTWOOD,07/03/2020 03:01:00 PM,5 - PROPERTY DAMAGE ONLY,201905
29XX QUEEN CITY AV,39.134441,-84.594601,WESTWOOD,WESTWOOD,07/03/2020 03:01:00 PM,5 - PROPERTY DAMAGE ONLY,201905
27XX QUEEN CITY AV,39.132923,-84.592373,WESTWOOD,WESTWOOD,07/03/2020 03:44:00 PM,5 - PROPERTY DAMAGE ONLY,201905
27XX QUEEN CITY AV,39.131883,-84.593403,WESTWOOD,WESTWOOD,07/03/2020 03:44:00 PM,5 - PROPERTY DAMAGE ONLY,201905
41XX HAMILTON AV,39.162193,-84.538963,NORTHSIDE,NORTHSIDE,07/03/2020 04:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
70XX READING RD,39.18888,-84.464539,BONDHILL,ROSELAWN,07/03/2020 04:10:00 PM,5 - PROPERTY DAMAGE ONLY,201905
70XX READING RD,39.18878,-84.464459,BONDHILL,ROSELAWN,07/03/2020 04:10:00 PM,5 - PROPERTY DAMAGE ONLY,201905
59XX RHODE ISLAND AV,39.171249,-84.459163,BONDHILL,BOND HILL,07/03/2020 04:12:00 PM,3 - MINOR INJURY SUSPECTED,201903
47XX PROSPERITY PL,39.124014,-84.597493,WEST PRICE HILL,WEST PRICE HILL,07/03/2020 04:13:00 PM,5 - PROPERTY DAMAGE ONLY,201905
47XX PROSPERITY PL,39.123474,-84.598103,WEST PRICE HILL,WEST PRICE HILL,07/03/2020 04:13:00 PM,5 - PROPERTY DAMAGE ONLY,201905
25XX READING RD,39.127472,-84.500581,WALNUT HILLS,AVONDALE,07/03/2020 04:45:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 0.9 MM,39.102609,-84.525948,QUEENSGATE,WEST END,07/03/2020 04:58:00 PM,5 - PROPERTY DAMAGE ONLY,201905
S I75 AT 0.9 MM,39.103369,-84.525348,QUEENSGATE,WEST END,07/03/2020 04:58:00 PM,5 - PROPERTY DAMAGE ONLY,201905
18XX E SEYMOUR AV,39.187711,-84.463378,BONDHILL,BOND HILL,07/03/2020 05:08:00 PM,3 - MINOR INJURY SUSPECTED,201903
18XX E SEYMOUR AV,39.187591,-84.462788,BONDHILL,BOND HILL,07/03/2020 05:08:00 PM,3 - MINOR INJURY SUSPECTED,201903
29XX GILBERT AV,39.132072,-84.488336,WALNUT HILLS,WALNUT HILLS,07/03/2020 05:25:00 PM,2 - SERIOUS INJURY SUSPECTED,201902
29XX GILBERT AV,39.131262,-84.487546,WALNUT HILLS,WALNUT HILLS,07/03/2020 05:25:00 PM,2 - SERIOUS INJURY SUSPECTED,201902
18XX E SEYMOUR AV,39.188373,-84.461611,ROSELAWN,ROSELAWN,07/03/2020 05:25:00 PM,5 - PROPERTY DAMAGE ONLY,201905
18XX E SEYMOUR AV,39.188743,-84.463411,ROSELAWN,ROSELAWN,07/03/2020 05:25:00 PM,5 - PROPERTY DAMAGE ONLY,201905
60XX GLENWAY AV,39.142456,-84.618024,WESTWOOD,WESTWOOD,07/03/2020 05:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
52XX GLENWAY AV,39.123731,-84.603321,WEST PRICE HILL,WEST PRICE HILL,07/03/2020 05:45:00 PM,5 - PROPERTY DAMAGE ONLY,201905
52XX GLENWAY AV,39.123791,-84.602841,WEST PRICE HILL,WEST PRICE HILL,07/03/2020 05:45:00 PM,5 - PROPERTY DAMAGE ONLY,201905
62XX PADDOCK RD,39.183077,-84.477547,BONDHILL,BOND HILL,07/03/2020 06:00:00 PM,3 - MINOR INJURY SUSPECTED,201903
62XX PADDOCK RD,39.184017,-84.477287,BONDHILL,BOND HILL,07/03/2020 06:00:00 PM,3 - MINOR INJURY SUSPECTED,201903
S I75 AT 3-7 MM,39.134001,-84.532231,CAMP  WASHINGTON,CAMP WASHINGTON,07/03/2020 06:15:00 PM,5 - PROPERTY DAMAGE ONLY,201905
